game_id,transcript,result,player_one,player_two,player_one_time,player_two_time,player_one_score,player_two_score,player_one_illegal_moves,player_two_illegal_moves,player_one_legal_moves,player_two_legal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken,total_moves,illegal_moves
1762752557-1051,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e6 2. d4 d5 3. e5 a6 4. Nf3 c5 5. c3 cxd4 6. cxd4 Nc6 7. Be2 Qb6 8. O-O Bd7 9. Nc3 Rb8 10. a3 Na5 11. b4 Nc6 12. Be3 Qd8 13. Rc1 Be7 14. Na4 h6 15. Nc5 Na7 16. Nxd7 Kxd7 17. Qa4+ Nc6 18. b5 axb5 19. Bxb5 Qc8 20. Rc2 Ke8 21. Rfc1 Ra8 22. Qb3 Bd8 23. Bxc6+ bxc6 24. Rxc6 Qd7 25. Qb5 Rxa3 26. Rc8 Qxb5 27. Rxd8+ Kxd8 28. Rc8+ Kxc8 29. h3 Ra1+ 30. Kh2 Ra8 31. Nh4 Ra7 32. Nf3 Qa5 33. Nd2 Qb5 34. Nb3 h5 35. Nc5 Ne7 36. Nxe6 Qa6 37. Nxg7 Ra8 38. Nxh5 Kb8 39. Nf6 Rd8 40. Nxd5 Nxd5 41. Bf4 Kc8 42. Bg5 Rh8 43. Bf6 Nxf6 44. exf6 Qxf6 45. d5 Qf4+ 46. g3 Qxf2+ 47. Kh1 Rxh3#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 0,,0.1,0,1,0,0,47,47,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 0,48,34.26954483985901,47,0
1762752571-2788,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 Qe7 3. Bc4 c6 4. O-O d6 5. d4 Nd7 6. Nc3 h6 7. a4 a5 8. Re1 Qd8 9. h3 Ngf6 10. Be3 Nb6 11. Bb3 Nbd7 12. Qd2 Be7 13. Rad1 Nh5 14. dxe5 dxe5 15. Ne2 Qc7 16. Ng3 Nxg3 17. fxg3 Nc5 18. Bxc5 f6 19. Bxe7 g5 20. Bxf6 g4 21. Bxh8 Qb6+ 22. Qe3 gxh3 23. Qxb6 Bd7 24. Qxb7 h2+ 25. Kxh2 Bc8 26. Qxa8 Ke7 27. Qxc8 h5 28. Qe6+ Kf8 29. Rd8+",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 0,,0.1,1,0,0,0,29,29,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 0,29,14.367072820663452,29,0
1762752597-5924,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e6 2. d4 a6 3. Nf3 Be7 4. Bd3 c5 5. c3 Nf6 6. O-O d6 7. Bg5 Nc6 8. Nbd2 h6 9. Bh4 cxd4 10. cxd4 O-O 11. Rc1 Bd7 12. Bb1 Re8 13. Qc2 Rc8 14. Qd3 Nb4 15. Qe2 Bc6 16. a3 Bb5 17. Qe3 Bxf1 18. Rxf1 Ng4 19. Bxe7 Qxe7 20. Qf4 Nc6 21. Qxg4 Red8 22. d5 Ne5 23. Nxe5 dxe5 24. Nf3 Qc5 25. Nxe5 Rc7 26. dxe6 f6 27. Ng6 Qc1 28. e7 Qxf1+ 29. Kxf1 Rcc8 30. exd8=Q+ Rxd8 31. Ne7+ Kf7 32. Nd5 Kf8 33. Qe6 Re8 34. Qd6+ Kg8 35. Ne7+ Kh8 36. Ng6+ Kh7 37. e5 Rd8 38. Qxd8 fxe5 39. Qh8#",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 0,,0.1,1,0,0,0,39,39,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 0,39,26.523738622665405,39,0
1762752611-1054,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Be3 c6 5. f3 Nbd7 6. Qd2 a5 7. O-O-O Bg7 8. g4 b5 9. h4 h5 10. g5 b4 11. Nce2 c5 12. gxf6 exf6 13. dxc5 dxc5 14. Bxc5 Bb7 15. Bh3 Nxc5 16. Qxd8+ Rxd8 17. Rxd8+ Kxd8 18. Nd4 Bh6+ 19. Kb1 f5 20. exf5 Kc7 21. Nge2 Be3 22. Rd1 Rd8 23. c3 Ba6 24. fxg6 bxc3 25. bxc3 fxg6 26. Kc2 Bc4 27. Ng3 Rb8 28. Rb1 Bd3+ 29. Kd1 Rxb1#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 0,,0.1,0,1,0,0,29,29,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 0,30,13.963731288909912,29,0
1762752628-6429,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 d6 3. Bc4 Nf6 4. Ng5 c6 5. Nxf7 Qe7 6. Nxh8 Bg4 7. f3 Bh5 8. g4 Nxg4 9. fxg4 Qf6 10. gxh5 d5 11. exd5 cxd5 12. Bxd5 Bc5 13. Rf1 Qh4+ 14. Ke2 e4 15. Bxb7 Qg4+ 16. Ke1 Qh4+ 17. Ke2 Qxh2+ 18. Ke1 Bg1 19. Bxa8 Qg3+ 20. Ke2 Qg4+ 21. Ke1 Qh4+ 22. Ke2 Qxh5+ 23. Ke1 Qh4+ 24. Ke2 Qh2+ 25. Ke1 Qg3+ 26. Ke2 Qh2+ 27. Ke1 Qh4+ 28. Ke2 Qh2+ 29. Ke1 Qh4+ 30. Ke2 Qh2+ 31. Ke1 Qh4+ 32. Ke2 Qh2+",1/2-1/2,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 0,,0.1,1/2,1/2,0,0,32,32,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 0,33,16.49647092819214,32,0
1762752653-5569,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 c5 2. Nf3 a6 3. d4 e6 4. d5 d6 5. c4 exd5 6. exd5 Bg4 7. Be2 Bxf3 8. Bxf3 Nd7 9. O-O h6 10. Re1+ Ne5 11. Bf4 Nf6 12. Bxe5 dxe5 13. Rxe5+ Be7 14. Qe2 Nd7 15. Re3 Kf8 16. Nc3 Bd6 17. Re1 Qc7 18. g3 Rd8 19. Ne4 h5 20. Nxd6 Rh6 21. Nf5 Rg6 22. Bxh5 Rg5 23. Bg4 g6 24. Nh4 Nf6 25. Bh3 Kg7 26. Nf3 Nxd5 27. cxd5 Rgxd5 28. Re7 Qb6 29. Ng5 Kg8 30. Nxf7 Rd1 31. Nxd8 Qxd8 32. Re8+ Kf7 33. Rxd8 g5 34.",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 0,,0.1,0,1,5,0,33,34,False,False,True,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 0,34,24.757402181625366,34,0
1762752707-1645,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 d5 2. exd5 c6 3. dxc6 bxc6 4. Nf3 e6 5. Bc4 Nd7 6. O-O Bb7 7. d4 Bd6 8. Nc3 Qc7 9. Ne4 c5 10. Nxd6+ Qxd6 11. dxc5 Qc6 12. Be3 Ne7 13. b4 Nf5 14. Bf4 g5 15. Bxg5 Rg8 16. Bf4 Qxf3 17. Qxf3 Bxf3 18. g3 Nh4 19. Rfe1 Bb7 20. Bb5 Nf3+ 21. Kf1 Nxh2+ 22. Ke2 Bf3+ 23. Kd2 Ng4 24. c6 Ndf6 25. c7+ Ke7 26. Bc6 Rgd8+ 27. Kc1 Bxc6 28. cxd8=Q+ Rxd8 29. Bg5 Nxf2 30. Bxf6+ Kxf6 31. Rf1 Ke7 32. Rxf2 Rd4 33. Kb2 a6 34. Raf1 Rxb4+ 35. Kc3 a5 36. Rxf7+ Ke8 37. Rxh7 Bd5 38. Rff7 Be4 39. Ra7 Bxh7 40. Rxh7 e5 41. Rh5 Rb5 42. Kc4 Rb6 43. Rxe5+ Kf7 44. Rxa5 Ke6 45. Rb5 Ra6 46. Rb2 Ke5 47. Kb5 Ra7 48. a4 Rb7+ 49. Ka6 Rxb2 50. a5 Rb4 51. Ka7 Rb2 52. a6 Rb1 53. Ka8 Kd6 54. a7 Rb2 55. g4 Kc6 56. g5 Kc7 57. g6 Rb4 58. g7 Rg4 59. g8=Q Rxg8#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 0,,0.1,0,1,0,0,59,59,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 0,60,54.25621771812439,59,0
1762752725-1999,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 d5 3. exd5 Bd6 4. Nc3 Nd7 5. d4 Ne7 6. dxe5 Bc5 7. Be3 Ng6 8. Bxc5 Nh4 9. Nxh4 Nxc5 10. Nf3 Qe7 11. Bb5+ Nd7 12. O-O c6 13. dxc6 bxc6 14. Bxc6 Ba6 15. Bxa8 Nc5 16. Bc6+ Nd7 17. Bxd7+ Qxd7 18. Qxd7+ Kf8 19. Qxa7 Be2 20. Qb8+ Ke7 21. Qxh8 Kd7 22. Qxg7 Bc4 23. Qxf7+ Kc6 24. Qxc4+ Kb7 25. Qf7+ Kb8 26. Qxh7 Ka8 27. Qg7 Kb8 28. Qf7 Ka8 29. Qe7 Kb8 30. Qd7 Ka8 31. Qc7",1/2-1/2,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 0,,0.1,1/2,1/2,0,0,31,31,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 0,31,17.6847562789917,31,0
1762752735-2484,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 d6 3. Bc4 Nc6 4. d3 Bg4 5. h3 Bd7 6. Ng5 Nh6 7. Qf3 Qf6 8. Qxf6 gxf6 9. Nf3 Bg7 10. Bxh6 Bxh6 11. Nc3 f5 12. exf5 Bxf5 13. Nd5 Kd7 14. Nf6+ Ke7 15. Nd5+ Kd8 16. O-O Be6 17. Nf6 Ke7 18. Ng4 Bf4 19. Bxe6 fxe6 20. g3 h5 21. gxf4 Rhg8 22.",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 0,,0.1,0,1,5,0,21,22,False,False,True,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 0,22,10.722078084945679,22,0
1762752755-5222,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 Nf6 3. Nc3 Nc6 4. Bc4 Bb4 5. d3 d6 6. h3 Na5 7. Bb3 h6 8. O-O Bd7 9. Ne2 Nxb3 10. axb3 a6 11. Ng3 Qe7 12. c3 Bc5 13. d4 Bb6 14. Re1 O-O-O 15. Be3 g5 16. dxe5 dxe5 17. Bxb6 Be6 18. Qc2 Rhg8 19. Nf5 Bxf5 20. exf5 cxb6 21. Rxe5 Qc7 22. Rae1 Kb8 23. Re7 g4 24. Rxc7 gxh3 25. g3 Rge8 26. Rxe8 Nxe8 27. Rxf7 Rd3 28. Qxd3 Nf6 29. Qd8+ Ka7 30. Qc7 Nd7 31. Qxd7 h2+ 32. Kxh2 Ka8 33. Qxb7#",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 0,,0.1,1,0,0,0,33,33,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 0,33,19.396497011184692,33,0
