game_id,transcript,result,player_one,player_two,player_one_time,player_two_time,player_one_score,player_two_score,player_one_illegal_moves,player_two_illegal_moves,player_one_legal_moves,player_two_legal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken,total_moves,illegal_moves
1765995051-6193,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 c5 2. Nf3 d6 3. d4 Bd7 4. dxc5 Nc6 5. cxd6 exd6 6. Bb5 Nf6 7. Bxc6 bxc6 8. O-O Be7 9. Re1 O-O 10. e5 dxe5 11. Nxe5 Re8 12. Nxd7 Qxd7 13. Qxd7 Nxd7 14. Be3 Bg5 15. Nc3 Bxe3 16. Rxe3 Rxe3 17. fxe3 Kf8 18. Rd1 Ne5 19. Ne4 Nc4 20. b3 f5 21. bxc4 fxe4 22. Rd4 Ke7 23. Rxe4+ Kf7 24. Rd4 Ke7 25. Kf2 Rb8 26. Ke2 Rb1 27. Kd3 Rd1+ 28. Kc3 Ra1 29. Kb3 Re1 30. Re4+ Kd6 31. Rg4 Rxe3+ 32. Kb2 g6 33. Rh4 Re2 34. Rxh7 Rxg2 35. Rxa7 Kc5 36. Ra6 Kd6 37. Ra5 Kc7 38. Rg5 Rxg5 39. h4 Rg1 40. h5 gxh5 41. Kc3 c5 42. Kb3 Rb1+ 43. Ka4 Kc8 44. Ka5 h4 45. Ka6 Rb7 46. Ka5 h3 47. Ka4 Kc7 48. Ka3 Kd8 49. Ka4 Kc8 50. Ka5 Rb1 51. Ka4 Rb7 52. Ka5 h2 53. Ka4 Kd8 54. Ka5 Rb4 55. Ka6 h1=Q 56. Ka7 Rb1 57. Ka6 Qb7+ 58. Ka5 Qb4+ 59. Ka6 Qb6#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,0.0,1.0,0,0,59,59,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,60,479.23997950553894,59,0
1765995220-7661,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. d4 d5 2. Bf4 Nf6 3. Nc3 e6 4. e3 Bb4 5. Ne2 O-O 6. a3 Ba5 7. b4 Bb6 8. Ng3 Nbd7 9. Be2 c6 10. Na4 Bc7 11. Bxc7 Qxc7 12. Qc1 b5 13. Nc5 Nxc5 14. bxc5 a5 15. f4 Ba6 16. Qd2 b4 17. O-O Bxe2 18. Qxe2 bxa3 19. Rxa3 Rfb8 20. Rc1 Rb2 21. Rca1 Qb7 22. Qd1 Qb4 23. f5 a4 24. c3 Qb5 25. Rxa4 Rxa4 26. Rxa4 Rb1 27. Ra8+ Ne8 28. Rxe8#",1-0,Stockfish 3,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,2.0,,1.0,0.0,0,0,28,28,False,False,False,False,Stockfish 3 vs. lichess_200k_bins_16layers_ckpt_with_optimizer.pt,28,169.66252732276917,28,0
1765995610-5730,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 Nc6 2. Nf3 e6 3. d4 d5 4. e5 Bd7 5. c3 Nce7 6. Bd3 Nh6 7. O-O Nhf5 8. Nbd2 Ng6 9. Re1 Rc8 10. Nf1 a6 11. Ng3 Nxg3 12. hxg3 Be7 13. Be3 O-O 14. Qd2 Bb5 15. Bc2 Be8 16. a4 Bd7 17. b4 f5 18. exf6 Bxf6 19. Bg5 Ra8 20. Bxf6 Rxf6 21. Ne5 Nf8 22. Qg5 Be8 23. Ng4 h6 24. Nxf6+ Qxf6 25. Qxf6 gxf6 26. f4 f5 27. Re5 h5 28. Rae1 Bf7 29. Bxf5 exf5 30. Rxf5 Nh7 31. Re7 Bg6 32. Rxc7 Bxf5 33. Rxb7 Nf6 34. Rb6 Ne8 35. Rh6 Bc2 36. Rxh5 Nf6 37. Rg5+ Kh8 38. Re5 Bxa4 39. Re6 Ng4 40. Rd6 Rg8 41. Rxd5 Rg7 42. Rh5+ Rh7 43. Rg5 Nf6 44. Rf5 Ng4 45. Rg5 Bd7 46. Rd5 Kg8 47. Rg5+ Kf8 48. Rd5 Rf7 49. Rg5 Re7 50. Rd5 Re1#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,0.0,1.0,0,0,50,50,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,51,389.96815609931946,50,0
1765996682-6489,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. c3 e5 2. d4 exd4 3. cxd4 d5 4. Nf3 Nf6 5. Bg5 Be7 6. Nc3 O-O 7. Rc1 c6 8. e3 Bg4 9. Qc2 Nbd7 10. Bd3 h6 11. Bxf6 Nxf6 12. h3 Be6 13. Na4 Qa5+ 14. Kf1 Rac8 15. a3 b5 16. Nc3 b4 17. Qa4 Qxa4 18. Nxa4 bxa3 19. Ke2 axb2 20. Nxb2 Rb8 21. Na4 Rfc8 22. Nc5 Bxc5 23. dxc5 Rb2+ 24. Rc2 Rxc2+ 25. Bxc2 Rb8 26. Nd4 Bd7 27. Ra1 Rb7 28. Ra5 Ne8 29. Bf5 Bxf5 30. Nxf5 Nc7 31. Ne7+ Kf8 32. Nxc6 Ne6 33. g3 Rc7 34. Ne5 Rxc5 35. Ra2 a5 36. e4 dxe4 37. Nd7+ Ke7 38. Nxc5 Nxc5 39. Ke3 a4 40. g4 Kd6 41. Kf4 Kd5 42. h4 Kd4 43. Rc2 a3 44. Ra2 Nd3+ 45. Kg3 Kc3 46. Rxa3+ Kd2 47. Ra8 Ke2 48. h5 Nxf2 49. Ra2+ Ke3 50. Rxf2 f6 51. Kg2 Kd4 52. Kf1 Ke5 53. Rc2 Kf4 54. Rc7 Kxg4 55. Re7 Kxh5 56. Kf2 Kg6 57. Kg3 f5 58. Rc7 Kg5 59. Rxg7+ Kf6 60. Rd7 Ke5 61. Rd8 f4+ 62. Kh2 Kf5 63. Re8 Kg4 64. Rxe4 Kf3 65. Re5 Kg4 66. Kg2 f3+ 67. Kg1 Kg3 68. Kf1 Kf4 69. Re8 Kg3 70. Re5 Kf4 71. Re6 Kg3 72. Rg6+ Kf4 73. Re6 Kg3 74. Rg6+ Kf4 75. Kf2 Kf5 76. Rb6 Kg4 77. Rxh6 Kf4 78. Rh1 Kg4 79. Rd1 Kf4 80. Rg1 Ke4 81. Re1+ Kf4 82. Re6 Kg4 83. Re7 Kf4 84. Re1 Kg4 85. Rg1+ Kf4 86. Rh1 Kg4 87. Re1 Kf4 88. Rh1 Kg4 89. Rd1 Kf4 90. Rh1 Kg4",,Stockfish 3,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,2.0,,-10000000000.0,-10000000000.0,0,4,90,89,False,False,False,False,Stockfish 3 vs. lichess_200k_bins_16layers_ckpt_with_optimizer.pt,91,1071.9663124084473,90,4
1765996980-5256,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 b5 5. Nxf7 Nb4 6. Nxd8 Nxe4 7. Nf7 Nxf2 8. Kxf2 e4 9. Nxh8 bxc4 10. Qh5+ g6 11. Qe5+ Be7 12. Qxe4 Nxc2 13. Qxa8 Kd8 14. Nf7+ Ke8 15. Qxc8+ Bd8 16. Qxc7 Bxc7 17. Ng5 h6 18. Ne4 Kd8 19. Nbc3 Bb6+ 20. Ke2 Nxa1 21. Nd5 Nc2 22. Nxb6 Nd4+ 23. Ke3 Nc2+ 24. Ke2 Na3 25. Nxc4 Nc2 26. Ne5 d5 27. Nxg6 dxe4 28. d3 Kc8 29. dxe4 a5 30. Bxh6 Kb7 31. Rc1 Nd4+ 32. Kd3 Nb3 33. axb3 Ka6 34. Rc6+ Kb5 35. Rc4 Kb6 36. e5 Kb7 37. e6 Ka6 38. e7 Kb6 39. e8=Q a4 40. Qe6+ Ka5 41. Rc5+ Kb4 42. Qc4#",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,1.0,0.0,0,0,42,42,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,42,297.20465421676636,42,0
1765998014-2453,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. Nf3 d5 2. c4 d4 3. b4 Nf6 4. e3 dxe3 5. d4 exf2+ 6. Kxf2 e6 7. Ba3 Be7 8. Ke1 O-O 9. b5 Bxa3 10. Nxa3 c6 11. Qb3 cxb5 12. Bd3 bxc4 13. Nxc4 Nc6 14. Rd1 Nxd4 15. Nxd4 Qxd4 16. Bxh7+ Nxh7 17. Rxd4 Nf6 18. Rf4 Nd5 19. Rff1 Bd7 20. Qd1 Bb5 21. Na3 Bxf1 22. Rxf1 Rad8 23. Qd2 Nf6 24. Qc1 Rd5 25. Kf2 Rfd8 26. Re1 Rd2+ 27. Kf1 Rxa2 28. Re2 Rad2 29. Qxd2 Rxd2 30. Rxd2 Nd5 31. Nc4 b5 32. Na5 a6 33. h4 Kh7 34. Ra2 Kg6 35. Kg1 Kh5 36. Nc6 Kxh4 37. Kh2 Kg5 38. Rxa6 Kf6 39. Ra7 g5 40. Ra5 Nc3 41. Ra3 Nd5 42. Ra7 Kg6 43. Rb7 f5 44. Rxb5 Kf6 45. Kg3 Ne3 46. Kf3 Nd5 47. Rc5 g4+ 48. Kg3 Kg5 49. Ne5 Nf6 50. Rb5 Ne4+ 51. Kh2 Kf4 52. Nd7 Nd6 53. Ra5 Nc4 54. Ra2 e5 55. Ra4 e4 56. Rb4 Ke3 57. Rxc4 f4 58. Kg1 f3 59. Nf6 f2+ 60. Kf1 g3 61. Rxe4+ Kd3 62. Ra4 Ke3 63. Re4+ Kd3 64. Ra4 Ke3 65. Re4+ Kd3 66. Rf4 Ke3 67. Rg4 Kd3 68. Ra4 Ke3 69. Nd5+ Kd3 70. Nf6 Ke3 71. Rg4 Kd3 72. Rxg3+ Kd2 73. Nh5 Kd1 74. Nf4 Kd2 75. Rf3 Kd1 76. Rxf2 Kc1 77. g3 Kd1 78. Rg2 Kc1 79. Nd5 Kd1 80. Nf4 Kc1 81. Re2 Kd1 82. Rf2 Kc1 83. g4 Kd1 84. Re2 Kc1 85. Rg2 Kd1 86. Rf2 Kc1 87. Nd5 Kd1 88. Nf4 Kc1 89. Kg1 Kd1 90. Kf1 Kc1",,Stockfish 3,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,2.0,,-10000000000.0,-10000000000.0,0,1,90,89,False,False,False,False,Stockfish 3 vs. lichess_200k_bins_16layers_ckpt_with_optimizer.pt,91,1034.6026258468628,90,1
1765998413-8781,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 c5 2. Nf3 e6 3. d4 Be7 4. d5 d6 5. c4 exd5 6. cxd5 Nf6 7. Nc3 O-O 8. Bd3 Nh5 9. O-O a6 10. a4 Bg4 11. h3 Bxf3 12. Qxf3 g6 13. Bh6 Nd7 14. Bxf8 Qxf8 15. Qe2 Qg7 16. f4 Ng3 17. Qf3 Bh4 18. Rfe1 Nh5 19. Re2 Bg3 20. Rf1 Qd4+ 21. Kh1 Bxf4 22. Qxf4 Nxf4 23. Rxf4 Re8 24. Ref2 Ne5 25. Bf1 Rf8 26. Rf6 h5 27. Rxd6 Qxf2 28. Be2 Qe1+ 29. Kh2 Rb8 30. Rf6 Qd2 31. Rf2 Qxb2 32. Nd1 Qd4 33. Rf1 f5 34. exf5 Qd2 35. Bf3 Kh8 36. fxg6 Qd3 37. g7+ Kg8 38. Rf2 h4 39. Nb2 Qg6 40. Nd1 Kxg7 41. Ne3 Qg3+ 42. Kg1 Rf8 43. Ng4 Nxg4 44. hxg4 Re8 45. Rf1 Re7 46. d6 Rd7 47. Rd1 Qf4 48. Rd5 Rxd6 49. Rxc5 Rd1+ 50. Kf2 Qd4+ 51. Ke2 Qd2#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,0.0,1.0,0,0,51,51,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,52,398.86015701293945,51,0
1765998817-8721,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. c3 e5 2. e4 Nf6 3. Nf3 Nc6 4. Qc2 Bc5 5. d3 d6 6. a3 Bg4 7. Be3 Bxe3 8. fxe3 Bxf3 9. gxf3 Nh5 10. Qe2 Qh4+ 11. Qf2 Qxf2+ 12. Kxf2 O-O 13. Nd2 f5 14. Bh3 fxe4 15. Be6+ Kh8 16. dxe4 Rae8 17. Bc4 Na5 18. Bb5 c6 19. Be2 d5 20. f4 exf4 21. Bxh5 fxe3+ 22. Kxe3 g6 23. Bd1 dxe4 24. b4 Rd8 25. bxa5 Rd3+ 26. Ke2 Rxc3 27. Rf1 Rd8 28. Nxe4 Rc4 29. Ng3 Re8+ 30. Kf2 Rf4+ 31. Bf3 Ref8 32. Ke2 Re8+ 33. Kf2 Ref8 34. Ke2 Re8+ 35. Kf2 Ref8 36. Ke3 Re8+ 37. Kxf4 Rf8+ 38. Kg5 Re8 39. Rfe1 Rd8 40. Ne4 Rd5+ 41. Kf4 Rf5+ 42. Ke3 Re5 43. Reb1 Rb5 44. Rxb5 cxb5 45. Re1 a6 46. Rd1 Kg7 47. Kf4 Kh6 48. Rd6 Kg7 49. Ng5 Kh6 50. Rd7 b6 51. Bh1 bxa5 52. Bf3 b4 53. Bg2 bxa3 54. Rxh7#",1-0,Stockfish 3,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,2.0,,1.0,0.0,0,0,54,54,False,False,False,False,Stockfish 3 vs. lichess_200k_bins_16layers_ckpt_with_optimizer.pt,54,403.7498791217804,54,0
1765999123-9431,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 d6 3. Bc4 Nc6 4. d3 g6 5. Ng5 f6 6. Nf7 Qd7 7. Nxh8 Nh6 8. Bxh6 Bxh6 9. Nf7 Bf4 10. g3 b5 11. Bd5 Bb7 12. gxf4 Nd4 13. Bxb7 Qh3 14. Bxa8 f5 15. fxe5 Qg2 16. Rf1 b4 17. exd6 b3 18. cxb3 cxd6 19. Nxd6+ Kf8 20. exf5 Qg5 21. Nc3 Qh6 22. Nd5 Qxh2 23. Nf6 gxf5 24. Nd7+ Kg8 25. Nf6+ Kh8 26. Nf7+ Kg7 27. Ng5 Kh8 28. Nf7+ Kg7 29. Ng5 Kf8 30. Ngxh7+ Ke7 31. Qh5 Nc2+ 32. Kd2 Qxf2+ 33. Rxf2 Nd4 34. Qg5+ Kd6 35. Qxf5 Nf3+ 36. Qxf3 Kc5 37. Qf5+ Kb6 38. Qe6+ Kc7 39. Rf5 a5 40. Rc5+ Kb8 41. Qe8+ Ka7 42. Rc7+ Kb6 43. Qc6+",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,1.0,0.0,0,0,43,43,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,43,305.79730796813965,43,0
1765999361-1643,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d3 Bc5 5. c3 d6 6. a4 a6 7. h3 h6 8. O-O O-O 9. a5 Be6 10. Nbd2 Bxc4 11. Nxc4 Ne7 12. d4 exd4 13. Qc2 dxc3 14. Rd1 cxb2 15. Bxb2 Ng6 16. Rac1 Re8 17. e5 Nh5 18. Rd2 Nhf4 19. Qb3 Qc8 20. exd6 cxd6 21. Nxd6 Bxd6 22. Rxc8 Raxc8 23. Rxd6 Re2 24. Rd2 Rce8 25. Rxe2 Nxe2+ 26. Kh2 Nef4 27. Qxb7 Re2 28. Qb8+ Kh7 29. Qb6 Nd3 30. Qxa6 Nxb2 31. Qxe2 Nf4 32. Qxb2 Nd3 33. Qb1 g6 34. Qxd3 Kg7 35. Qd6 h5 36. Ne5 Kh6 37. Qf6 h4 38. Nxf7+ Kh5 39. Qh8#",1-0,Stockfish 3,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,2.0,,1.0,0.0,0,0,39,39,False,False,False,False,Stockfish 3 vs. lichess_200k_bins_16layers_ckpt_with_optimizer.pt,39,238.82383012771606,39,0
1765999573-9567,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 Nf6 3. Nc3 Nc6 4. Bc4 Be7 5. d3 O-O 6. Bg5 a5 7. a3 d6 8. h3 Be6 9. Bxe6 fxe6 10. O-O a4 11. Ne2 h6 12. Bh4 Qe8 13. c3 Kh7 14. Qc2 Nh5 15. Bxe7 Qxe7 16. d4 Qe8 17. Rad1 Qg6 18. Kh2 Kh8 19. Nh4 Qe8 20. g3 Nf6 21. f4 g5 22. fxg5 hxg5 23. Nf3 g4 24. Ng5 Qg6 25. Nxe6 Rfe8 26. Nxc7 Qh7 27. Rxf6 Qxh3+ 28. Kg1 Reb8 29. Nxa8 Nd8 30. Rdf1 Nf7 31. Rxf7 b6 32. Rf8+ Kg7 33. R1f7+ Kh6 34. Rh8+ Rxh8 35. Rf6+ Kg7 36. Rf2 Qh1#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,0.0,1.0,0,0,36,36,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,37,211.8848955631256,36,0
1765999717-5229,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. Nf3 d5 2. d4 Nf6 3. e3 Bg4 4. h3 Bh5 5. g4 Bg6 6. Nh4 e6 7. Bg2 Be7 8. Bd2 Ne4 9. g5 Bxg5 10. Nxg6 hxg6 11. c3 Nxd2 12. Nxd2 Nd7 13. Qe2 Nf6 14. O-O-O Qd6 15. f4 Bh6 16. h4 O-O-O 17. c4 dxc4 18. Kb1 Nd5 19. Rc1 b5 20. Bf3 Nb6 21. b3 cxb3 22. Qxb5 bxa2+ 23. Ka1 Qa3 24. Rxc7+ Kxc7 25. Qc6+ Kb8 26. Qb7#",1-0,Stockfish 3,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,2.0,,1.0,0.0,0,0,26,26,False,False,False,False,Stockfish 3 vs. lichess_200k_bins_16layers_ckpt_with_optimizer.pt,26,143.5425319671631,26,0
1765999954-7956,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 d6 3. Bc4 Nc6 4. d3 Be7 5. Nc3 Rb8 6. Nd5 b5 7. Bb3 Na5 8. Nxe7 Kxe7 9. Bg5+ Nf6 10. Bd5 h6 11. Bh4 g5 12. Bg3 Qd7 13. h4 Rg8 14. hxg5 Nh7 15. gxh6 Kf8 16. Bh4 Rg4 17. g3 a6 18. Ng5 Nxg5 19. Bxg5 Rxg5 20. h7 Qh3 21. Rxh3 Nc6 22. h8=Q+ Rg8 23. Qxg8+ Kxg8 24. Qh5 Bxh3 25. Qxh3 Nd4 26. O-O-O Ne2+ 27. Kb1 c6 28. Bxc6 b4 29. Qg4+ Kf8 30. Qxe2 d5 31. Bxd5 Rb5 32. Qh5 Ke8 33. Qxf7+ Kd8 34. Bc6 Kc8 35. Qd7+ Kb8 36. Bxb5 b3 37. Bxa6 bxc2+ 38. Kxc2 Ka8 39. Qb7#",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,1.0,0.0,0,0,39,39,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,39,237.39519262313843,39,0
1766000118-1588,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Bc4 Nf6 3. d3 Bc5 4. Bg5 h6 5. Be3 Bxe3 6. fxe3 d6 7. Nc3 Ng4 8. Bb3 Nxe3 9. Qf3 Qg5 10. g3 Bg4 11. Qxf7+ Kd8 12. h4 Qe7 13. Qxe7+ Kxe7 14. Kf2 Nxc2 15. Nd5+ Kd7 16. Bxc2 Rf8+ 17. Kg2 c6 18. Ne3 Be6 19. Ne2 Na6 20. a3 Nc5 21. d4 exd4 22. Nxd4 Rae8 23. b4 Na6 24. h5 c5 25. Nxe6 Rxe6 26. Ba4+ Kc7 27. Rhf1 Rxf1 28. Nd5+ Kd8 29. Rxf1 Rxe4 30. Rf8+ Re8 31. Bxe8 Kc8 32. Bc6#",1-0,Stockfish 3,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,2.0,,1.0,0.0,0,0,32,32,False,False,False,False,Stockfish 3 vs. lichess_200k_bins_16layers_ckpt_with_optimizer.pt,32,164.08360028266907,32,0
1766000348-1776,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 Nc6 2. Nf3 d6 3. d4 e5 4. d5 Nce7 5. c4 Nf6 6. Nc3 c5 7. Bd3 Bd7 8. O-O g6 9. Bg5 Nc8 10. Qd2 h6 11. Be3 Ng4 12. h3 Nxe3 13. Qxe3 a5 14. Nh2 Qe7 15. f4 a4 16. f5 Nb6 17. fxg6 f6 18. Qf3 h5 19. Qxf6 Qg7 20. Qxg7 Bxg7 21. Rf7 Bh6 22. Raf1 Be3+ 23. Kh1 O-O-O 24. Nb5 Bxb5 25. cxb5 Bf4 26. Rf3 Rd7 27. Rxd7 Kxd7 28. Nf1 c4 29. Bc2 Rg8 30. g3 Bc1 31. b3 cxb3 32. axb3 a3 33. Rf7+ Kc8 34.",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,0.0,1.0,1,0,33,34,False,False,True,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,34,229.6961328983307,34,1
1766000524-5452,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. d4 d5 2. Nc3 Nf6 3. Bg5 e6 4. Nf3 Be7 5. e3 O-O 6. Rc1 Nbd7 7. Be2 c5 8. O-O cxd4 9. Nxd4 a6 10. Bd3 b5 11. Qf3 Bb7 12. a3 Ne5 13. Qh3 Nxd3 14. Rb1 Ne5 15. Rbd1 Ng6 16. Nb3 Qc7 17. e4 dxe4 18. Rfe1 Rad8 19. Be3 Rxd1 20. Nxd1 Rd8 21. Nd4 Bc5 22. Nc3 Bxd4 23. Bg5 Bxc3 24. Qxh7+ Kxh7 25. Ra1 Bxb2 26. h4 Bxa1 27. Bf4 Qxf4 28. Kf1 Rd1+ 29. Ke2 Qd2+",0-1,Stockfish 3,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,2.0,,0.0,1.0,0,0,29,29,False,False,False,False,Stockfish 3 vs. lichess_200k_bins_16layers_ckpt_with_optimizer.pt,30,175.9024031162262,29,0
1766001074-3807,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 d6 2. d4 c6 3. Nc3 Nd7 4. f4 g6 5. Nf3 Bg7 6. Bd3 b5 7. O-O a6 8. e5 c5 9. exd6 Qb6 10. dxe7 Ndf6 11. dxc5 Qxc5+ 12. Kh1 Nxe7 13. Ne4 Qb6 14. Nxf6+ Bxf6 15. Qe2 Bb7 16. Be3 Qc7 17. Bd4 Qxf4 18. Bxf6 Qxf6 19. Ne5 Qb6 20. Nxf7 Rf8 21. Ng5 Kd7 22. Rad1 Rxf1+ 23. Qxf1 Qe3 24. Nf3 Nd5 25. Bf5+ Kd6 26. c4 bxc4 27. Qxc4 gxf5 28. Qh4 Kc7 29. Qxh7+ Kb6 30. Qxf5 Rc8 31. h3 Ka7 32. Rxd5 Qc1+ 33. Kh2 Qc7+ 34. Qe5 Bxd5 35. Qxc7+ Bb7 36. Qxc8 Bxc8 37. Ne5 Bf5 38. Nc6+ Kb6 39. Nd4 Bh7 40. Nf3 Kc5 41. g4 Bb1 42. Kg3 Bxa2 43. h4 Kc6 44. h5 Bg8 45. g5 Kb5 46. g6 Be6 47. h6 Bf5 48. g7 Bh7 49. Ng5 Bd3 50. g8=Q Bc2 51. Qg7 a5 52. Qf6 Bh7 53. Qe5+ Ka6 54. Qd4 Bg8 55. Qc5 Bh7 56. Qc6+ Ka7 57. Qc7+ Ka8 58. Qxh7 Kb8 59. Qg7 Kc8 60. h7 Kb8 61. h8=Q#",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,1.0,0.0,0,0,61,61,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,61,549.9857904911041,61,0
1766002084-5450,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e3 e5 2. c4 Nf6 3. d4 exd4 4. exd4 d5 5. Bd3 dxc4 6. Bc2 Bb4+ 7. Nc3 O-O 8. a3 Re8+ 9. Ne2 Bxc3+ 10. bxc3 Bg4 11. f3 Bh5 12. h4 Nc6 13. Ra2 Qd6 14. g4 Bg6 15. Rb2 Qg3+ 16. Kf1 Qxf3+ 17. Kg1 Qxg4+ 18. Kf2 Ne4+ 19. Bxe4 Bxe4 20. Ng3 Qxd1 21. Rxd1 Bd3 22. Rxb7 Rac8 23. a4 Na5 24. Rxa7 Nb3 25. Be3 Ra8 26. Rxa8 Rxa8 27. d5 Rxa4 28. Re1 Ra2+ 29. Ne2 Bxe2 30. Rxe2 Rxe2+ 31. Kxe2 f6 32. Bf4 Kf7 33. Bxc7 Ke7 34. Kf2 Kd7 35. Bh2 Nc5 36. Ke2 Ne4 37. Ke3 Nxc3 38. Kd4 Nb5+ 39. Kxc4 Nd6+ 40. Kc5 Nf5 41. h5 g6 42. hxg6 hxg6 43. Kc4 g5 44. Kd3 Ke7 45. Kc3 Kd7 46. Kc4 Nd6+ 47. Kc3 Ne4+ 48. Kd4 Nd6 49. Ke3 Nf5+ 50. Ke4 Nd6+ 51. Kf3 Nf5 52. Bb8 Nd4+ 53. Kg4 Nb5 54. Bh2 Nd6 55. Bg1 Ne4 56. Ba7 Nd6 57. Bb6 Ne4 58. Bg1 Nd6 59. Bc5 Ne4 60. Ba3 Nd6 61. Bb4 Ne4 62. Ba3 Nd6 63. Bb2 Ne4 64. Ba3 Nd6 65. Bb2 Ne4 66. Bd4 Nd6 67. Bxf6 Ne4 68. Bg7 Nd6 69. Kxg5 Ne4+ 70. Kf4 Nd6 71. Ke5 Ne8 72. Bf8 Nc7 73. Bc5 Ne8 74. Bb4 Nc7 75. Bc5 Ne8 76. Ba3 Nc7 77. Bb4 Ne8 78. Ba3 Nc7 79. Bd6 Ne8 80. Bf8 Nc7 81. Bb4 Ne8 82. Bc5 Nc7 83. Bb4 Ne8 84. Kd4 Nc7 85. Ke4 Ne8 86. Kd3 Nc7 87. Bc5 Ne8 88. Bb4 Nc7 89. Kd4 Ne8 90. Bd2 Nc7",,Stockfish 3,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,2.0,,-10000000000.0,-10000000000.0,0,0,90,90,False,False,False,False,Stockfish 3 vs. lichess_200k_bins_16layers_ckpt_with_optimizer.pt,91,1009.8745317459106,90,0
